,Time (Hour-Ending),Date,ERCOT.LOAD,ERCOT.PVGR.GEN,"Total Solar Installed, MW","Solar Output, % of Load","Solar Output, % of Installed",Solar 1-hr MW change,Solar 1-hr % change,Daytime Hour,Ramping Daytime Hour
0,2022-01-01 01:00:00,2022-01-01,38124.26197482639,0.12230354606277413,9323,0.000320802396498932,0.0013118475390193514,,,False,False
1,2022-01-01 02:00:00,2022-01-01,37122.946803385414,0.11024687917696105,9323,0.0002969777150528016,0.0011825257875894139,0.0,0.0,False,False
2,2022-01-01 03:00:00,2022-01-01,35936.74794921875,0.11152354588111242,9323,0.0003103328827602969,0.0011962195203380074,0.0,0.0,False,False
3,2022-01-01 04:00:00,2022-01-01,35132.555947265624,0.11685687929391861,9323,0.0003326170730911868,0.0012534257137607916,0.0,0.0,False,False
4,2022-01-01 05:00:00,2022-01-01,34602.74180989584,0.1251479905264245,9323,0.00036167073468910537,0.0013423575085962083,0.0,0.0,False,False
5,2022-01-01 06:00:00,2022-01-01,34450.63030598958,0.12528132386505603,9323,0.00036365466394173534,0.0013437876634672962,0.0,0.0,False,False
6,2022-01-01 07:00:00,2022-01-01,34571.19724609375,0.12160465710072053,9323,0.00035175136179138496,0.0013043511434165027,0.0,0.0,False,False
7,2022-01-01 08:00:00,2022-01-01,34634.72380208333,7.473068629130721,9323,0.02157681023193609,0.08015733807927407,7.4,6085.293258029469,True,True
8,2022-01-01 09:00:00,2022-01-01,35603.62900390625,1343.9131326251559,9323,3.774652107732356,14.415028774269611,1336.4,17882.881401498013,True,True
9,2022-01-01 10:00:00,2022-01-01,37914.26169921875,3458.611778157552,9323,9.122192080635502,37.097627138877534,2114.7,157.35392032885446,True,True
10,2022-01-01 11:00:00,2022-01-01,39986.40915690104,3243.1707719590927,9323,8.110682705299562,34.78677219735163,-215.4,-6.227932298164625,True,True
11,2022-01-01 12:00:00,2022-01-01,41833.35782118056,2691.277233886719,9323,6.433328267338139,28.867073194108322,-551.9,-17.01729692348625,True,True
12,2022-01-01 13:00:00,2022-01-01,43161.85118055555,3589.8966040039063,9323,8.317290630067223,38.50580933180206,898.6,33.38935092548046,True,True
13,2022-01-01 14:00:00,2022-01-01,44005.55006293403,4741.782546115452,9323,10.775419326275996,50.861123523709665,1151.9,32.087275124170866,True,True
14,2022-01-01 15:00:00,2022-01-01,44248.12307725695,5070.43607313368,9323,11.459098647598521,54.386314202871176,328.7,6.9319922793439055,True,True
