Time (Hour-Ending),Date,ERCOT.LOAD,ERCOT.PVGR.GEN,"Total Solar Installed, MW","Solar Output, % of Load","Solar Output, % of Installed",Solar 1-hr MW change,Solar 1-hr % change,Daytime Hour,Ramping Daytime Hour
2022-11-29 00:00:00,2022-11-28,38822.357897135415,0.2335038374985257,13581,0.0006014674279115,0.0017193420035234,0.0,0.0,0.0,0.0
2022-11-29 01:00:00,2022-11-29,37221.37768446181,0.2409253600943419,13581,0.0006472768475598,0.0017739883667943,0.0,0.0,0.0,0.0
2022-11-29 02:00:00,2022-11-29,36238.5498296441,0.2386123805120587,13581,0.0006584490318563,0.00175695737068,0.0,0.0,0.0,0.0
2022-11-29 03:00:00,2022-11-29,35603.37697591146,0.2200196811018718,13581,0.0006179741917479,0.001620055085059,0.0,0.0,0.0,0.0
2022-11-29 04:00:00,2022-11-29,35533.682724609374,0.2355337246672974,13581,0.0006628463660598,0.0017342885256409,0.0,0.0,0.0,0.0
2022-11-29 05:00:00,2022-11-29,36179.44922851562,0.2532750084913439,13581,0.0007000521397979,0.001864921644145,0.0,0.0,0.0,0.0
2022-11-29 06:00:00,2022-11-29,37881.90309353299,0.2646210575724641,13581,0.0006985421427194,0.001948465190873,0.0,0.0,0.0,0.0
2022-11-29 07:00:00,2022-11-29,40778.94486111112,0.2584558126992649,13581,0.0006337972048554,0.0019030690869543,0.0,0.0,0.0,0.0
2022-11-29 08:00:00,2022-11-29,42226.06638563368,176.44524714633823,13581,0.4178585936348765,1.2992065911666169,176.2,68174.12932593763,1.0,1.0
2022-11-29 09:00:00,2022-11-29,42546.30639865452,2500.499628397624,13581,5.877125043401416,18.411748975757483,2324.1,1317.1791462721935,1.0,1.0
2022-11-29 10:00:00,2022-11-29,43279.143990885415,4774.979640842014,13581,11.032980785959223,35.15926397792515,2274.5,90.96182115642026,1.0,1.0
2022-11-29 11:00:00,2022-11-29,43973.38803602431,6473.274275716146,13581,14.720890440402378,47.66419465220636,1698.3,35.566643792025125,1.0,1.0
2022-11-29 12:00:00,2022-11-29,44791.911088324654,6497.596335991753,13581,14.506182429187309,47.84328352839815,24.3,0.3753896245545947,1.0,1.0
2022-11-29 13:00:00,2022-11-29,45378.5857280816,5320.834345974392,13581,11.725430091316628,39.17851664807004,-1176.8,-18.11131284782068,1.0,1.0
2022-11-29 14:00:00,2022-11-29,45995.557822265626,4379.292483588325,13581,9.5211204971372,32.245729206894374,-941.5,-17.694593343472814,1.0,1.0
2022-11-29 15:00:00,2022-11-29,46615.75835828993,4144.818134833442,13581,8.891452763626114,30.519241107675736,-234.5,-5.354746249052868,1.0,1.0
2022-11-29 16:00:00,2022-11-29,47094.86449652778,3704.8454511176215,13581,7.866771654881337,27.27962190646949,-440.0,-10.61566480570519,1.0,1.0
2022-11-29 17:00:00,2022-11-29,47256.725655381946,2820.9384437730578,13581,5.9693903981935925,20.77121304596906,-883.9,-23.85794526822593,1.0,1.0
2022-11-29 18:00:00,2022-11-29,47814.6504969618,475.1730324745178,13581,0.993781252264326,3.498807396174934,-2345.8,-83.1567241454035,1.0,1.0
2022-11-29 19:00:00,2022-11-29,48192.35542317708,58.44250875473023,13581,0.1212692516096101,0.4303255191424064,-416.7,-87.69437058117275,1.0,1.0
2022-11-29 20:00:00,2022-11-29,47158.56376844618,58.49074661678738,13581,0.1240299575364158,0.4306807055208554,0.0,0.0,1.0,1.0
2022-11-29 21:00:00,2022-11-29,46141.43489908854,58.513051460054186,13581,0.1268123793462912,0.4308449411682069,0.0,0.0,1.0,1.0
2022-11-29 22:00:00,2022-11-29,44519.95378038195,58.582044998804726,13581,0.1315860418179934,0.4313529563272567,0.1,0.1709020423730049,1.0,1.0
2022-11-29 23:00:00,2022-11-29,42319.69874891493,58.592264331181845,13581,0.1384515156377008,0.4314282036019574,0.0,0.0,1.0,1.0
2022-11-30 00:00:00,2022-11-29,40139.04154947917,53.42782237519821,13581,0.1331068712972083,0.3934012397849805,-5.2,-8.87489169322416,1.0,1.0
2022-11-30 01:00:00,2022-11-30,38321.1472265625,0.4006500114500522,13711,0.0010455063077348,0.0029221064214867,-53.0,-99.19925170785773,0.0,1.0
2022-11-30 02:00:00,2022-11-30,37612.640221354166,0.4203553325268957,13711,0.0011175906026619,0.0030658254870315,0.0,0.0,0.0,0.0
2022-11-30 03:00:00,2022-11-30,37434.37768012153,0.4177853956073523,13711,0.0011160473914575,0.0030470818730023,0.0,0.0,0.0,0.0
2022-11-30 04:00:00,2022-11-30,37455.50072048611,0.3967453877958986,13711,0.0010592446507567,0.0028936283844788,0.0,0.0,0.0,0.0
2022-11-30 05:00:00,2022-11-30,38475.656598307294,0.3943449708984958,13711,0.0010249207050981,0.0028761211501604,0.0,0.0,0.0,0.0
2022-11-30 06:00:00,2022-11-30,40988.92433702257,0.3923495557738675,13711,0.0009572087145977,0.0028615677614606,0.0,0.0,0.0,0.0
2022-11-30 07:00:00,2022-11-30,45090.104937065975,0.3963097958432303,13711,0.000878928528546,0.0028904514320124,0.0,0.0,0.0,0.0
2022-11-30 08:00:00,2022-11-30,47242.132736545136,497.1073108857539,13711,1.0522541682399664,3.625609444137947,496.7,125331.24470041649,1.0,1.0
2022-11-30 09:00:00,2022-11-30,47272.370240885415,4902.194246758355,13711,10.370104612437002,35.75373238099595,4405.1,886.1466937895001,1.0,1.0
2022-11-30 10:00:00,2022-11-30,46726.441595052085,8019.454770643446,13711,17.162562559637827,58.48920407441796,3117.3,63.5898914462918,1.0,1.0
2022-11-30 11:00:00,2022-11-30,45775.64587999132,8136.562636311849,13711,17.774872380049512,59.3433202269116,117.1,1.460199020370613,1.0,1.0
2022-11-30 12:00:00,2022-11-30,44896.15209418403,8048.639283718533,13711,17.92723631823489,58.70205881203802,-87.9,-1.080308773236992,1.0,1.0
2022-11-30 13:00:00,2022-11-30,43942.2968717448,7964.321566026476,13711,18.12449993060693,58.08709478540206,-84.3,-1.0473820111497498,1.0,1.0
2022-11-30 14:00:00,2022-11-30,43067.80139539931,8061.6075080023875,13711,18.718409686136344,58.79664144119603,97.3,1.2216985363204576,1.0,1.0
2022-11-30 15:00:00,2022-11-30,42559.22122938368,8173.522009819879,13711,19.205055388035923,59.61288024082765,111.9,1.3880606304502174,1.0,1.0
2022-11-30 16:00:00,2022-11-30,42448.43877278646,7579.6535026041665,13711,17.85614199658965,55.281551328161086,-593.9,-7.266145479102806,1.0,1.0
2022-11-30 17:00:00,2022-11-30,43318.12824327257,3906.3656846110025,13711,9.017854286484948,28.490742357311667,-3673.3,-48.462637490459855,1.0,1.0
2022-11-30 18:00:00,2022-11-30,45679.35814019097,340.9027163845963,13711,0.7462948917503576,2.4863446603792303,-3565.5,-91.2740968938512,1.0,1.0
2022-11-30 19:00:00,2022-11-30,47553.53321614584,0.3427920764601893,13711,0.0007208551148073,0.0025001245456946,-340.6,-99.91120153344428,0.0,1.0
2022-11-30 20:00:00,2022-11-30,48011.943984375,0.3146501890735493,13711,0.0006553581524962,0.0022948741089165,0.0,0.0,0.0,0.0
2022-11-30 21:00:00,2022-11-30,48187.102621527774,0.3690248005588849,13711,0.0007658165369627,0.0026914506641301,0.1,31.781325253430897,0.0,0.0
2022-11-30 22:00:00,2022-11-30,47393.84642144097,0.3187658701174789,13711,0.0006725891527834,0.0023248914748558,-0.1,-27.09844971084622,0.0,0.0
2022-11-30 23:00:00,2022-11-30,45619.05935112848,0.3269504391236437,13711,0.0007166970204429,0.0023845849254149,0.0,0.0,0.0,0.0
2022-12-01 00:00:00,2022-11-30,43635.64766384549,0.3033119518640969,13711,0.0006951012947045,0.0022121796503836,0.0,0.0,0.0,0.0
2022-12-01 01:00:00,2022-12-01,42570.19742621528,0.3217425467901759,13694,0.000755792940232,0.0023495147275461,0.0,0.0,0.0,0.0
2022-12-01 02:00:00,2022-12-01,42044.561158854165,0.297030004925198,13694,0.0007064647524871,0.0021690521755892,0.0,0.0,0.0,0.0
2022-12-01 03:00:00,2022-12-01,42044.49983072917,0.3250114148192936,13694,0.0007730176744349,0.0023733855324908,0.0,0.0,0.0,0.0
2022-12-01 04:00:00,2022-12-01,42385.65940538194,0.3270271056890487,13694,0.0007715512988988,0.0023881050510373,0.0,0.0,0.0,0.0
2022-12-01 05:00:00,2022-12-01,43743.64220052084,0.2852567678027682,13694,0.0006521102346602,0.0020830784854883,0.0,0.0,0.0,0.0
2022-12-01 06:00:00,2022-12-01,46190.651786024304,0.2696678307652473,13694,0.0005838147338003,0.0019692407679658,0.0,0.0,0.0,0.0
2022-12-01 07:00:00,2022-12-01,49701.18850694445,0.2727238714529408,13694,0.0005487270619591,0.0019915574080103,0.0,0.0,0.0,0.0
2022-12-01 08:00:00,2022-12-01,51066.13062934028,339.25803291261195,13694,0.6643503800495306,2.477421008562961,339.0,124301.5502067978,1.0,1.0
2022-12-01 09:00:00,2022-12-01,50416.43831597222,2853.599870198568,13694,5.660058436326572,20.838322405422577,2514.3,741.1173077949338,1.0,1.0
2022-12-01 10:00:00,2022-12-01,49306.29920138889,4972.030143771702,13694,10.0839653843492,36.30809218469185,2118.4,74.23605608212308,1.0,1.0
2022-12-01 11:00:00,2022-12-01,47968.882109375,5043.224476996528,13694,10.513533472590316,36.82798654152569,71.2,1.4320106262668155,1.0,1.0
2022-12-01 12:00:00,2022-12-01,46931.55570095487,5480.928691948785,13694,11.678557444106357,40.02430766721765,437.7,8.678971201786965,1.0,1.0
2022-12-01 13:00:00,2022-12-01,46163.57184895833,5460.050171440972,13694,11.827616349327563,39.87184293443094,-20.9,-0.3813222388881116,1.0,1.0
2022-12-01 14:00:00,2022-12-01,45740.06427951389,5204.940462782118,13694,11.379390354537197,38.00891239069751,-255.1,-4.672118240493678,1.0,1.0
2022-12-01 15:00:00,2022-12-01,45598.26923611111,5423.655824110243,13694,11.89443352778625,39.60607436914154,218.7,4.201777168515423,1.0,1.0
2022-12-01 16:00:00,2022-12-01,45567.196328125,4866.014077690972,13694,10.67876558094835,35.533913229815774,-557.6,-10.280888354332014,1.0,1.0
2022-12-01 17:00:00,2022-12-01,45954.994592013885,3017.631352267795,13694,6.566492671924289,22.03615709265222,-1848.4,-37.98591558693364,1.0,1.0
2022-12-01 18:00:00,2022-12-01,47054.64929253472,355.1545813094245,13694,0.7547704353324555,2.5935050482651123,-2662.5,-88.23145338807178,1.0,1.0
2022-12-01 19:00:00,2022-12-01,48281.01109592014,18.726404336293538,13694,0.0387862720999974,0.1367489728077518,-336.4,-94.71931877091998,1.0,1.0
2022-12-01 20:00:00,2022-12-01,48299.64569010417,6.24690935012367,13694,0.0129336546073329,0.0456178570915997,-12.5,-66.75066807018484,1.0,1.0
2022-12-01 21:00:00,2022-12-01,47742.2859266493,0.4987993540035353,13694,0.0010447747616649,0.0036424664378818,-5.7,-91.24512107554683,0.0,1.0
2022-12-01 22:00:00,2022-12-01,46284.52092990452,0.4937998629030254,13694,0.0010668790623345,0.0036059578129328,0.0,0.0,0.0,0.0
2022-12-01 23:00:00,2022-12-01,44020.23295138889,0.495758019387722,13694,0.001126204897496,0.00362025718846,0.0,0.0,0.0,0.0
2022-12-02 00:00:00,2022-12-01,41725.84312065972,0.5048591537856394,13694,0.0012099435650125,0.0036867179332966,0.0,0.0,0.0,0.0
2022-12-02 01:00:00,2022-12-02,39963.31897569444,0.5128563207719061,13694,0.0012833176370656,0.0037451169911779,0.0,0.0,0.0,0.0
2022-12-02 02:00:00,2022-12-02,39051.91191623264,0.4903701273269124,13694,0.0012556878863671,0.0035809122778363,0.0,0.0,0.0,0.0
2022-12-02 03:00:00,2022-12-02,38484.85256944445,0.4888855377501911,13694,0.0012703323648389,0.0035700711096114,0.0,0.0,0.0,0.0
2022-12-02 04:00:00,2022-12-02,38497.59354166667,0.5152832673324479,13694,0.0013384817593202,0.0037628396913425,0.0,0.0,0.0,0.0
2022-12-02 05:00:00,2022-12-02,39126.97322482639,0.5219660614927609,13694,0.0013340312793772,0.0038116405834143,0.0,0.0,0.0,0.0
2022-12-02 06:00:00,2022-12-02,41024.28706163194,0.5266032508015632,13694,0.0012836377875633,0.0038455035110381,0.0,0.0,0.0,0.0
2022-12-02 07:00:00,2022-12-02,43870.69360243056,0.5395834036337005,13694,0.0012299404438953,0.0039402906647707,0.0,0.0,0.0,0.0
2022-12-02 08:00:00,2022-12-02,45199.02697482639,91.00037822928694,13694,0.2013326045270169,0.6645273713253026,90.5,16772.198587011484,1.0,1.0
2022-12-02 09:00:00,2022-12-02,45255.68059895833,1174.5764497205946,13694,2.5954232356581337,8.577307212798265,1083.6,1190.7642815173065,1.0,1.0
2022-12-02 10:00:00,2022-12-02,45435.60529513889,2471.184516465929,13694,5.438872224577403,18.045746432495463,1296.6,110.38872780979322,1.0,1.0
2022-12-02 11:00:00,2022-12-02,45182.57276041667,3950.9740380181206,13694,8.744464506190031,28.85186240702586,1479.8,59.88221398037408,1.0,1.0
2022-12-02 12:00:00,2022-12-02,44916.78158420139,4891.007733968099,13694,10.88904316263037,35.71642861083759,940.0,23.791601538124024,1.0,1.0
2022-12-02 13:00:00,2022-12-02,44572.016328125,4676.666915690104,13694,10.492383564750517,34.151211594056555,-214.3,-4.381510143843861,1.0,1.0
2022-12-02 14:00:00,2022-12-02,44196.00371961806,3985.462636650933,13694,9.017699115818102,29.103714302986223,-691.2,-14.779756875159118,1.0,1.0
2022-12-02 15:00:00,2022-12-02,43831.10310112847,3234.1940838623045,13694,7.378764975182742,23.61759956084639,-751.3,-18.851010999097785,1.0,1.0
2022-12-02 16:00:00,2022-12-02,43584.83851996528,3038.856306966146,13694,6.972278457735047,22.1911516501106,-195.3,-6.038598641141874,1.0,1.0
2022-12-02 17:00:00,2022-12-02,43325.26111111111,2326.093577202691,13694,5.368908386350488,16.986224457446262,-712.8,-23.456192988329438,1.0,1.0
2022-12-02 18:00:00,2022-12-02,43622.775771484376,289.7101195298301,13694,0.664125825113609,2.115598945011173,-2036.4,-87.54591904462116,1.0,1.0
2022-12-02 19:00:00,2022-12-02,44181.542005208335,0.4284909730818536,13694,0.0009698415981754,0.0031290417195987,-289.3,-99.85843796878906,0.0,1.0
2022-12-02 20:00:00,2022-12-02,43703.40078342014,0.426353014955918,13694,0.0009755602706269,0.0031134293482979,0.0,0.0,0.0,0.0
2022-12-02 21:00:00,2022-12-02,42919.67423611111,0.4553515353467729,13694,0.0010609389363996,0.0033251901222927,0.0,0.0,0.0,0.0
2022-12-02 22:00:00,2022-12-02,41745.28052083333,0.4764049621754222,13694,0.0011412187347445,0.0034789321029313,0.0,0.0,0.0,0.0
2022-12-02 23:00:00,2022-12-02,40316.256796875,0.4844748062226507,13694,0.001201685981572,0.0035378618827417,0.0,0.0,0.0,0.0
2022-12-03 00:00:00,2022-12-02,38562.68857530382,0.4765201056748628,13694,0.0012357024971024,0.0034797729346784,0.0,0.0,0.0,0.0
2022-12-03 01:00:00,2022-12-03,37049.91341579861,0.4945754811167717,13694,0.001334889708287,0.0036116217403006,0.0,0.0,0.0,0.0
2022-12-03 02:00:00,2022-12-03,35919.20422743056,0.4201645616690317,13694,0.0011697490818801,0.0030682383647512,-0.1,-20.219360606837185,0.0,0.0
2022-12-03 03:00:00,2022-12-03,35288.732521701386,0.4396122342679235,13694,0.0012457580730551,0.0032102543761349,0.0,0.0,0.0,0.0
2022-12-03 04:00:00,2022-12-03,35311.882400173614,0.4613739806744787,13694,0.0013065686372817,0.0033691688379909,0.0,0.0,0.0,0.0
2022-12-03 05:00:00,2022-12-03,35880.705737847224,0.4261029979917738,13694,0.0011875546738266,0.0031116036073592,0.0,0.0,0.0,0.0
2022-12-03 06:00:00,2022-12-03,36813.408840060765,0.4239763322141435,13694,0.0011516899563855,0.0030960736980731,0.0,0.0,0.0,0.0
2022-12-03 07:00:00,2022-12-03,38269.28085828993,0.4358541208174493,13694,0.0011389137998997,0.0031828108720421,0.0,0.0,0.0,0.0
2022-12-03 08:00:00,2022-12-03,39851.15729600695,150.04268652306664,13694,0.3765077270117342,1.0956819521182024,149.6,34323.41071352578,1.0,1.0
2022-12-03 09:00:00,2022-12-03,41793.804403211805,2334.2518440755207,13694,5.585162388079072,17.045799942131744,2184.2,1455.719069429095,1.0,1.0
2022-12-03 10:00:00,2022-12-03,42935.79926649306,3874.800374891493,13694,9.024637810609883,28.295606651756195,1540.5,65.9954496302482,1.0,1.0
2022-12-03 11:00:00,2022-12-03,43464.1748046875,5402.071963975694,13694,12.428792190926616,39.44845891613623,1527.3,39.416224120778594,1.0,1.0
2022-12-03 12:00:00,2022-12-03,43311.56450303819,6357.520088568794,13694,14.678574097970602,46.42558849546366,955.4,17.68580660108175,1.0,1.0
2022-12-03 13:00:00,2022-12-03,43002.949518229165,6612.452419704861,13694,15.376741581183426,48.28722374547146,254.9,4.009425002971295,1.0,1.0
2022-12-03 14:00:00,2022-12-03,42628.020303819445,6488.069358181424,13694,15.22019862038983,47.37892038981615,-124.4,-1.881298981135844,1.0,1.0
2022-12-03 15:00:00,2022-12-03,42454.22809895833,6374.005438368055,13694,15.013829537803916,46.54597223870349,-114.1,-1.758612519394856,1.0,1.0
2022-12-03 16:00:00,2022-12-03,42453.049791666665,6010.979371744792,13694,14.159122610137468,43.8949859189776,-363.0,-5.695006123071952,1.0,1.0
2022-12-03 17:00:00,2022-12-03,42626.517669270834,3400.6969702148435,13694,7.977890656234353,24.83348159934894,-2610.3,-43.42553581650896,1.0,1.0
2022-12-03 18:00:00,2022-12-03,43842.80578993056,269.03390227576097,13694,0.6136329494166416,1.9646115253086087,-3131.7,-92.08994589724207,1.0,1.0
2022-12-03 19:00:00,2022-12-03,44396.20836588542,0.4085173266794946,13694,0.0009201626483792,0.0029831848012231,-268.6,-99.83871836519836,0.0,1.0
2022-12-03 20:00:00,2022-12-03,44176.46611545139,0.4604299380050765,13694,0.0010422516296386,0.0033622749963858,0.1,24.47876588560361,0.0,0.0
2022-12-03 21:00:00,2022-12-03,43710.78429253472,0.4539195688565572,13694,0.0010384612772415,0.0033147332324854,0.0,0.0,0.0,0.0
2022-12-03 22:00:00,2022-12-03,42903.5177734375,0.4630790958884689,13694,0.0010793499459272,0.0033816203876768,0.0,0.0,0.0,0.0
2022-12-03 23:00:00,2022-12-03,41386.20063802083,0.4549786966045697,13694,0.0010993487916032,0.0033224674792213,0.0,0.0,0.0,0.0
2022-12-04 00:00:00,2022-12-03,39786.049344618055,0.4723103792468707,13694,0.0011871256056509,0.003449031541163,0.0,0.0,0.0,0.0
2022-12-04 01:00:00,2022-12-04,38231.66143663194,0.4485509151551458,13694,0.0011732446310203,0.0032755288093701,0.0,0.0,0.0,0.0
2022-12-04 02:00:00,2022-12-04,37032.94488932292,0.4543293027083079,13694,0.0012268246667018,0.0033177253009223,0.0,0.0,0.0,0.0
2022-12-04 03:00:00,2022-12-04,36263.86962673611,0.4680647185775968,13694,0.0012907191741956,0.0034180277389922,0.0,0.0,0.0,0.0
2022-12-04 04:00:00,2022-12-04,36039.48981987847,0.4709683421999216,13694,0.0013068119014829,0.0034392313582585,0.0,0.0,0.0,0.0
2022-12-04 05:00:00,2022-12-04,36185.51574652778,0.4694211067093743,13694,0.0012972624461057,0.0034279327202378,0.0,0.0,0.0,0.0
2022-12-04 06:00:00,2022-12-04,36589.81364583333,0.4719873305824067,13694,0.0012899418815054,0.0034466724885527,0.0,0.0,0.0,0.0
2022-12-04 07:00:00,2022-12-04,37590.58263454861,0.4888050366441409,13694,0.0013003390806581,0.0035694832528416,0.0,0.0,0.0,0.0
2022-12-04 08:00:00,2022-12-04,38664.09951388889,95.12729005280468,13694,0.246035188324076,0.694664013822146,94.6,19353.31940306305,1.0,1.0
2022-12-04 09:00:00,2022-12-04,40075.31040798611,1443.9741560872396,13694,3.603151519943032,10.544575405924052,1348.8,1417.8896500166124,1.0,1.0
2022-12-04 10:00:00,2022-12-04,41157.95392795139,3984.451642523872,13694,9.680878815061629,29.09633155048833,2540.5,175.93805188896417,1.0,1.0
2022-12-04 11:00:00,2022-12-04,41655.418046875,5105.75022406684,13694,12.25710955132252,37.28457882333021,1121.3,28.141890041605198,1.0,1.0
2022-12-04 12:00:00,2022-12-04,41632.79696506076,5782.933795844184,13694,13.890332183776554,42.22969034499915,677.2,13.263476869822192,1.0,1.0
2022-12-04 13:00:00,2022-12-04,41428.52118489584,5942.464302300347,13694,14.343896746347957,43.3946568007912,159.5,2.758115614510791,1.0,1.0
2022-12-04 14:00:00,2022-12-04,41198.93766059028,5629.688332790799,13694,13.664644411877632,41.11062021900685,-312.8,-5.263809491946197,1.0,1.0
2022-12-04 15:00:00,2022-12-04,41304.743424479166,5103.721462131077,13694,12.35625993286371,37.26976385373943,-526.0,-9.343323624795524,1.0,1.0
2022-12-04 16:00:00,2022-12-04,41531.2158984375,4318.875352105035,13694,10.3991064520399,31.538450066489226,-784.8,-15.377014710209206,1.0,1.0
2022-12-04 17:00:00,2022-12-04,42033.515269097225,2184.40170199924,13694,5.196809469811816,15.951524039719878,-2134.5,-49.422588659791664,1.0,1.0
2022-12-04 18:00:00,2022-12-04,43810.36784288195,143.54274152209362,13694,0.3276455975829374,1.048216310224139,-2040.9,-93.43061755226144,1.0,1.0
2022-12-04 19:00:00,2022-12-04,44973.99765950521,0.4102250585208336,13694,0.0009121383018396,0.0029956554587471,-143.1,-99.69156119118328,0.0,1.0
2022-12-04 20:00:00,2022-12-04,44779.4208203125,0.4388469054963854,13694,0.0009800191638417,0.003204665587092,0.0,0.0,0.0,0.0
2022-12-04 21:00:00,2022-12-04,44263.12596788195,0.4457295760512352,13694,0.0010069997685537,0.0032549260701857,0.0,0.0,0.0,0.0
2022-12-04 22:00:00,2022-12-04,43355.09046006944,0.4528924474782413,13694,0.0010446119306229,0.0033072327112475,0.0,0.0,0.0,0.0
2022-12-04 23:00:00,2022-12-04,41628.62954861111,0.419926526678933,13694,0.001008744537671,0.0030665001217973,0.0,0.0,0.0,0.0
2022-12-05 00:00:00,2022-12-04,39456.27725694444,0.4067803489996327,13694,0.0010309648483829,0.0029705005768923,0.0,0.0,0.0,0.0
2022-12-05 01:00:00,2022-12-05,37556.439544270834,0.430603145857652,13694,0.001146549436216,0.0031444657941992,0.0,0.0,0.0,0.0
2022-12-05 02:00:00,2022-12-05,36258.62915364583,0.3945015722844335,13694,0.0010880212007264,0.0028808351999739,0.0,0.0,0.0,0.0
2022-12-05 03:00:00,2022-12-05,35806.91828884549,0.3917165589746502,13694,0.0010939689247054,0.0028604977287472,0.0,0.0,0.0,0.0
2022-12-05 04:00:00,2022-12-05,35563.9252202691,0.3925973618361685,13694,0.0011039202208546,0.0028669297636641,0.0,0.0,0.0,0.0
2022-12-05 05:00:00,2022-12-05,36248.71135850695,0.3987101736664772,13694,0.0010999292353406,0.002911568377877,0.0,0.0,0.0,0.0
2022-12-05 06:00:00,2022-12-05,38027.665811631945,0.394560011393494,13694,0.0010375604260012,0.0028812619497115,0.0,0.0,0.0,0.0
2022-12-05 07:00:00,2022-12-05,40941.66616753472,0.4341256583730379,13694,0.0010603517125966,0.0031701888299476,0.0,0.0,0.0,0.0
2022-12-05 08:00:00,2022-12-05,42180.92361111111,68.19662351436085,13694,0.1616764586359052,0.4980036768976256,67.8,15617.597967853912,1.0,1.0
2022-12-05 09:00:00,2022-12-05,42813.44200520834,1404.5788394504125,13694,3.2806959068592114,10.25689235760488,1336.4,1959.6278101929504,1.0,1.0
2022-12-05 10:00:00,2022-12-05,43535.47418619792,3539.6271185980904,13694,8.13044347113201,25.84801459469907,2135.0,152.00285950736586,1.0,1.0
2022-12-05 11:00:00,2022-12-05,43943.702703993054,4587.85170844184,13694,10.440293889993374,33.5026413644066,1048.2,29.613288769669943,1.0,1.0
2022-12-05 12:00:00,2022-12-05,44284.94464626736,5068.611235351563,13694,11.445450086565211,37.013372537984246,480.8,10.479850495501148,1.0,1.0
2022-12-05 13:00:00,2022-12-05,44559.33904513889,4892.084622938368,13694,10.978808769992426,35.7242925583348,-176.5,-3.482216169371645,1.0,1.0
2022-12-05 14:00:00,2022-12-05,45004.22877170139,5037.819976671007,13694,11.194103563527309,36.78852034957651,145.7,2.97828045158563,1.0,1.0
2022-12-05 15:00:00,2022-12-05,45548.229016927085,4621.592272677952,13694,10.146590487547671,33.74903076294692,-416.2,-8.261509977079909,1.0,1.0
2022-12-05 16:00:00,2022-12-05,45786.09233289931,4102.005573187934,13694,8.959064563455797,29.954765394975414,-519.6,-11.242878413826867,1.0,1.0
2022-12-05 17:00:00,2022-12-05,45984.863307291664,2497.615712009006,13694,5.431386618067792,18.23875939834238,-1604.4,-39.112574845994594,1.0,1.0
2022-12-05 18:00:00,2022-12-05,46941.86666232639,140.95578729606336,13694,0.3002773373074844,1.0293251591650605,-2356.7,-94.35799064958404,1.0,1.0
2022-12-05 19:00:00,2022-12-05,47780.807901475695,0.3605911905897988,13694,0.0007546778851737,0.0026332057148371,-140.6,-99.74758943716438,0.0,1.0
2022-12-05 20:00:00,2022-12-05,47297.09223741319,0.3690742193990283,13694,0.0007803317327551,0.0026951527632468,0.0,0.0,0.0,0.0
2022-12-05 21:00:00,2022-12-05,46280.095746527775,0.3761487687296337,13694,0.0008127657530999,0.0027468144350053,0.0,0.0,0.0,0.0
2022-12-05 22:00:00,2022-12-05,44788.97549913194,0.3536362458599938,13694,0.0007895609174334,0.0025824174518766,0.0,0.0,0.0,0.0
2022-12-05 23:00:00,2022-12-05,42212.90611979167,0.389634884695212,13694,0.0009230231237562,0.0028452963684475,0.0,0.0,0.0,0.0
2022-12-06 00:00:00,2022-12-05,39299.3152484809,0.4085013967835241,13694,0.0010394618689935,0.0029830684736638,0.0,0.0,0.0,0.0
2022-12-06 01:00:00,2022-12-06,37426.21388454861,0.3964601674675941,13694,0.0010593114459575,0.0028951377790827,0.0,0.0,0.0,0.0
2022-12-06 02:00:00,2022-12-06,35944.637890625,0.3787025568882624,13694,0.0010535717678965,0.0027654633919107,0.0,0.0,0.0,0.0
2022-12-06 03:00:00,2022-12-06,35157.80769639757,0.3956562384880251,13694,0.0011253723266953,0.0028892671132468,0.0,0.0,0.0,0.0
2022-12-06 04:00:00,2022-12-06,34956.6268359375,0.3852176710300975,13694,0.0011019875368354,0.0028130398059741,0.0,0.0,0.0,0.0
2022-12-06 05:00:00,2022-12-06,35341.74243489583,0.3918666065070364,13694,0.0011087925481572,0.0028615934460861,0.0,0.0,0.0,0.0
2022-12-06 06:00:00,2022-12-06,37000.02021701389,0.3976806256506178,13694,0.0010748119144749,0.0029040501361955,0.0,0.0,0.0,0.0
2022-12-06 07:00:00,2022-12-06,40104.39685329861,0.4145111025373141,13694,0.0010335801933478,0.0030269541590281,0.0,0.0,0.0,0.0
2022-12-06 08:00:00,2022-12-06,41400.72028211805,126.50157254950868,13694,0.3055540379188708,0.9237737151271264,126.1,30421.38056812327,1.0,1.0
2022-12-06 09:00:00,2022-12-06,41744.48988715278,1009.1916689724392,13694,2.417544618943892,7.36959010495428,882.7,697.7778870334117,1.0,1.0
2022-12-06 10:00:00,2022-12-06,42496.9516297743,1884.7533384874127,13694,4.435031846300508,13.763351383725816,875.6,86.76250774954747,1.0,1.0
2022-12-06 11:00:00,2022-12-06,43608.254782986114,2838.484016384549,13694,6.509052083166584,20.72793936311194,953.7,50.60078581770179,1.0,1.0
2022-12-06 12:00:00,2022-12-06,44312.38243923611,3582.588840603298,13694,8.084848169732165,26.16174120493135,744.1,26.214697553512373,1.0,1.0
2022-12-06 13:00:00,2022-12-06,45091.76615885417,4170.261987304688,13694,9.248389101933236,30.453205690847728,587.7,16.404338486719368,1.0,1.0
2022-12-06 14:00:00,2022-12-06,46110.29698676215,4205.660538194445,13694,9.120870636339324,30.711702484259124,35.4,0.8488675317705789,1.0,1.0
