,Time (Hour-Ending),Date,ERCOT.LOAD,ERCOT.PVGR.GEN,"Total Solar Installed, MW","Solar Output, % of Load","Solar Output, % of Installed",Solar 1-hr MW change,Solar 1-hr % change,Daytime Hour,Ramping Daytime Hour
150,2023-01-07 07:00:00,2023-01-07,35734.238845486114,0.5098762427435981,14249,0.001426856312648184,0.0035783300073240092,0.0,0.0,False,False
151,2023-01-07 08:00:00,2023-01-07,36589.03175347222,42.587880835897394,14249,0.11639521133776898,0.2988832959218008,42.1,8256.905592122452,True,True
152,2023-01-07 09:00:00,2023-01-07,37941.89291449653,1717.2458419969346,14249,4.525988847912286,12.051693746908096,1674.7,3932.339358356598,True,True
153,2023-01-07 10:00:00,2023-01-07,39856.78689344618,5829.8752859157985,14249,14.627057874739094,40.91427669251034,4112.6,239.48813264952088,True,True
154,2023-01-07 11:00:00,2023-01-07,40693.501046006946,6067.046255425347,14249,14.909128237863122,42.57875117850619,237.2,4.0686976713385885,True,True
155,2023-01-07 12:00:00,2023-01-07,41192.6070062934,5674.694771321615,14249,13.776002986299545,39.82521419974464,-392.4,-6.46772718518675,True,True
156,2023-01-07 13:00:00,2023-01-07,41501.44210828993,5857.14043891059,14249,14.113100994484778,41.105624527409574,182.4,3.214269795122738,True,True
157,2023-01-07 14:00:00,2023-01-07,41464.93088975694,5897.630180799696,14249,14.223176197929185,41.38978300792825,40.5,0.6914637001180199,True,True
158,2023-01-07 15:00:00,2023-01-07,41540.33697048611,5713.53116265191,14249,13.75417625213609,40.097769405936624,-184.1,-3.121592815354128,True,True
159,2023-01-07 16:00:00,2023-01-07,41672.579375,5102.609956325955,14249,12.244526335672628,35.810302170860794,-610.9,-10.692161862935452,True,True
160,2023-01-07 17:00:00,2023-01-07,41774.34194878472,3250.460345187717,14249,7.780997123001426,22.811848867904533,-1852.1,-36.29711100500364,True,True
161,2023-01-07 18:00:00,2023-01-07,42166.57949327257,556.6265765094757,14249,1.320065756337391,3.906425549227846,-2693.8,-82.87441512671126,True,True
162,2023-01-07 19:00:00,2023-01-07,43078.47563368056,0.7264392491512829,14249,0.0016863160510334357,0.005098177059100869,-555.9,-99.86946787305197,False,True
163,2023-01-07 20:00:00,2023-01-07,42567.66434461805,0.3067963858279917,14249,0.0007207263789345792,0.0021531081888412637,-0.4,-55.06310410228109,False,False
164,2023-01-07 21:00:00,2023-01-07,41821.88734375,0.36669133883383537,14249,0.0008767928998991839,0.002573453146423155,0.1,32.59490809519052,False,False
165,2023-01-07 22:00:00,2023-01-07,40896.16356770833,0.3043548561467065,14249,0.0007442137100288436,0.00213597344478003,-0.1,-27.270892276327963,False,False
166,2023-01-07 23:00:00,2023-01-07,39819.93922743056,0.3086799674895075,14249,0.0007751894490006371,0.0021663272334164325,0.0,0.0,False,False
167,2023-01-08 00:00:00,2023-01-08,38490.025049913194,0.330899014406734,14249,0.0008597006990191094,0.0023222613124200576,0.0,0.0,False,False
168,2023-01-08 01:00:00,2023-01-08,37033.38175455729,0.3039024282329612,14249,0.0008206175451302481,0.0021327982892340603,0.0,0.0,False,False
169,2023-01-08 02:00:00,2023-01-08,36018.02103407118,0.30685621874199975,14249,0.0008519519116603595,0.002153528098406904,0.0,0.0,False,False
170,2023-01-08 03:00:00,2023-01-08,35256.26407986111,0.30083572333057723,14249,0.0008532830439695366,0.0021112760427438922,0.0,0.0,False,False
171,2023-01-08 04:00:00,2023-01-08,34958.206458333334,0.2951094541781478,14249,0.000844177902919272,0.0020710888776626275,0.0,0.0,False,False
172,2023-01-08 05:00:00,2023-01-08,35200.650211588545,0.3002940572301547,14249,0.0008530923588772053,0.002107474610359707,0.0,0.0,False,False
173,2023-01-08 06:00:00,2023-01-08,35817.176553819445,0.31455158126850924,14249,0.0008782143416465537,0.0022075344323707574,0.0,0.0,False,False
174,2023-01-08 07:00:00,2023-01-08,36953.5470562066,0.31421419699986775,14249,0.0008502950921651603,0.0022051666573083568,0.0,0.0,False,False
175,2023-01-08 08:00:00,2023-01-08,38390.54752170139,36.30983650484019,14249,0.09458014758532679,0.2548237525780068,36.0,11457.152586907188,True,True
176,2023-01-08 09:00:00,2023-01-08,39584.50951822917,2675.021278889974,14249,6.757747693344774,18.77339658144413,2638.7,7267.1767597969065,True,True
177,2023-01-08 10:00:00,2023-01-08,40225.86342013889,7743.010210503472,14249,19.24883533171589,54.34072714227997,5068.0,189.4564368513366,True,True
178,2023-01-08 11:00:00,2023-01-08,39812.75941840278,8331.416722005208,14249,20.926499051342194,58.47018543059308,588.4,7.599111766659295,True,True
179,2023-01-08 12:00:00,2023-01-08,39300.4801812066,7991.757883572049,14249,20.335013329922845,56.08644735470594,-339.7,-4.077337760608869,True,True
180,2023-01-08 13:00:00,2023-01-08,38961.79997395833,7573.2971609157985,14249,19.43774970863182,53.14967479062249,-418.5,-5.236645129856518,True,True
181,2023-01-08 14:00:00,2023-01-08,38744.55236545139,7927.848680148654,14249,20.46184094571689,55.637930241761914,354.6,4.682240673586881,True,True
182,2023-01-08 15:00:00,2023-01-08,38672.46240451389,7974.324679904514,14249,20.620162731023154,55.96410049761046,46.5,0.5865399539781337,True,True
183,2023-01-08 16:00:00,2023-01-08,38937.71896701389,7711.508418511285,14249,19.80472565700136,54.11964642088065,-262.8,-3.2955768738920574,True,True
